Image 1,Image 2,Preprocessing,Detector,KP1,KP2,Matches,Inliers,Precision,Recall
cap_26.tiff,cap_28.tiff,Hist Eq,FAST_FREAK,5,14,4,0,0.0,0.0
cap_26.tiff,cap_28.tiff,CLAHE,SIFT,11,13,7,3,0.429,0.273
cap_26.tiff,cap_28.tiff,CLAHE,ORB,4,5,0,0,0.0,0.0
cap_26.tiff,cap_28.tiff,CLAHE,AKAZE,0,0,0,0,0.0,0.0
cap_26.tiff,cap_28.tiff,CLAHE,KAZE,28,24,10,5,0.5,0.208
cap_26.tiff,cap_28.tiff,CLAHE,BRISK,4,5,0,0,0.0,0.0
cap_26.tiff,cap_28.tiff,CLAHE,FAST_BRIEF,1,1,0,0,0.0,0.0
cap_26.tiff,cap_28.tiff,CLAHE,FAST_FREAK,4,4,1,0,0.0,0.0
cap_26.tiff,cap_28.tiff,Gauss+Sharpen,SIFT,6,8,2,0,0.0,0.0
cap_26.tiff,cap_28.tiff,Gauss+Sharpen,ORB,3,7,2,0,0.0,0.0
cap_26.tiff,cap_28.tiff,Gauss+Sharpen,AKAZE,10,7,4,0,0.0,0.0
cap_26.tiff,cap_28.tiff,Gauss+Sharpen,KAZE,27,15,11,5,0.455,0.333
cap_26.tiff,cap_28.tiff,Gauss+Sharpen,BRISK,4,6,0,0,0.0,0.0
cap_26.tiff,cap_28.tiff,Gauss+Sharpen,FAST_BRIEF,3,4,2,0,0.0,0.0
cap_26.tiff,cap_28.tiff,Gauss+Sharpen,FAST_FREAK,5,6,3,0,0.0,0.0
cap_26.tiff,cap_28.tiff,Gamma(0.5),SIFT,6,5,1,0,0.0,0.0
cap_26.tiff,cap_28.tiff,Gamma(0.5),ORB,0,3,0,0,0.0,0.0
cap_26.tiff,cap_28.tiff,Gamma(0.5),AKAZE,0,0,0,0,0.0,0.0
cap_26.tiff,cap_28.tiff,Gamma(0.5),KAZE,17,14,7,2,0.286,0.143
cap_26.tiff,cap_28.tiff,Gamma(0.5),BRISK,1,4,0,0,0.0,0.0
cap_26.tiff,cap_28.tiff,Gamma(0.5),FAST_BRIEF,1,0,0,0,0.0,0.0
cap_26.tiff,cap_28.tiff,Gamma(0.5),FAST_FREAK,3,3,1,0,0.0,0.0
cap_07.tiff,cap_26.tiff,Linear,SIFT,6,8,2,0,0.0,0.0
cap_07.tiff,cap_26.tiff,Linear,ORB,2,1,0,0,0.0,0.0
cap_07.tiff,cap_26.tiff,Linear,AKAZE,12,7,2,0,0.0,0.0
cap_07.tiff,cap_26.tiff,Linear,KAZE,31,18,3,0,0.0,0.0
cap_07.tiff,cap_26.tiff,Linear,BRISK,2,1,0,0,0.0,0.0
cap_07.tiff,cap_26.tiff,Linear,FAST_BRIEF,6,0,0,0,0.0,0.0
cap_07.tiff,cap_26.tiff,Linear,FAST_FREAK,7,2,3,0,0.0,0.0
cap_07.tiff,cap_26.tiff,Log Norm,SIFT,14,8,6,6,1.0,0.75
cap_07.tiff,cap_26.tiff,Log Norm,ORB,1,0,0,0,0.0,0.0
cap_07.tiff,cap_26.tiff,Log Norm,AKAZE,4,2,3,0,0.0,0.0
cap_07.tiff,cap_26.tiff,Log Norm,KAZE,27,13,0,0,0.0,0.0
cap_07.tiff,cap_26.tiff,Log Norm,BRISK,0,1,0,0,0.0,0.0
cap_07.tiff,cap_26.tiff,Log Norm,FAST_BRIEF,1,1,0,0,0.0,0.0
cap_07.tiff,cap_26.tiff,Log Norm,FAST_FREAK,1,1,0,0,0.0,0.0
cap_07.tiff,cap_26.tiff,Hist Eq,SIFT,35,16,6,4,0.667,0.25
cap_07.tiff,cap_26.tiff,Hist Eq,ORB,4,7,1,0,0.0,0.0
cap_07.tiff,cap_26.tiff,Hist Eq,AKAZE,1,1,0,0,0.0,0.0
cap_07.tiff,cap_26.tiff,Hist Eq,KAZE,19,17,7,5,0.714,0.294
cap_07.tiff,cap_26.tiff,Hist Eq,BRISK,6,6,1,0,0.0,0.0
cap_07.tiff,cap_26.tiff,Hist Eq,FAST_BRIEF,9,4,3,0,0.0,0.0
cap_07.tiff,cap_26.tiff,Hist Eq,FAST_FREAK,38,5,18,17,0.944,3.4
cap_07.tiff,cap_26.tiff,CLAHE,SIFT,12,11,1,0,0.0,0.0
cap_07.tiff,cap_26.tiff,CLAHE,ORB,1,4,0,0,0.0,0.0
cap_07.tiff,cap_26.tiff,CLAHE,AKAZE,12,10,3,0,0.0,0.0
cap_07.tiff,cap_26.tiff,CLAHE,KAZE,50,28,1,0,0.0,0.0
cap_07.tiff,cap_26.tiff,CLAHE,BRISK,1,4,0,0,0.0,0.0
cap_07.tiff,cap_26.tiff,CLAHE,FAST_BRIEF,4,1,0,0,0.0,0.0
cap_07.tiff,cap_26.tiff,CLAHE,FAST_FREAK,4,4,2,0,0.0,0.0
cap_07.tiff,cap_26.tiff,Gauss+Sharpen,SIFT,9,6,3,0,0.0,0.0
cap_07.tiff,cap_26.tiff,Gauss+Sharpen,ORB,4,3,3,0,0.0,0.0
cap_07.tiff,cap_26.tiff,Gauss+Sharpen,AKAZE,11,10,3,0,0.0,0.0
cap_07.tiff,cap_26.tiff,Gauss+Sharpen,KAZE,38,27,6,3,0.5,0.111
cap_07.tiff,cap_26.tiff,Gauss+Sharpen,BRISK,4,4,0,0,0.0,0.0
cap_07.tiff,cap_26.tiff,Gauss+Sharpen,FAST_BRIEF,0,0,0,0,0.0,0.0
cap_07.tiff,cap_26.tiff,Gauss+Sharpen,FAST_FREAK,7,5,3,0,0.0,0.0
cap_07.tiff,cap_26.tiff,Gamma(0.5),SIFT,10,6,1,0,0.0,0.0
cap_07.tiff,cap_26.tiff,Gamma(0.5),ORB,0,0,0,0,0.0,0.0
cap_07.tiff,cap_26.tiff,Gamma(0.5),AKAZE,6,6,4,0,0.0,0.0
cap_07.tiff,cap_26.tiff,Gamma(0.5),KAZE,35,17,9,6,0.667,0.353
cap_07.tiff,cap_26.tiff,Gamma(0.5),BRISK,2,1,0,0,0.0,0.0
cap_07.tiff,cap_26.tiff,Gamma(0.5),FAST_BRIEF,3,1,0,0,0.0,0.0
cap_07.tiff,cap_26.tiff,Gamma(0.5),FAST_FREAK,3,3,1,0,0.0,0.0
cap_03.tiff,cap_26.tiff,Linear,SIFT,5,8,2,0,0.0,0.0
cap_03.tiff,cap_26.tiff,Linear,ORB,7,1,0,0,0.0,0.0
cap_03.tiff,cap_26.tiff,Linear,AKAZE,6,7,2,0,0.0,0.0
cap_03.tiff,cap_26.tiff,Linear,KAZE,17,18,3,0,0.0,0.0
cap_03.tiff,cap_26.tiff,Linear,BRISK,3,1,0,0,0.0,0.0
cap_03.tiff,cap_26.tiff,Linear,FAST_BRIEF,5,0,0,0,0.0,0.0
cap_03.tiff,cap_26.tiff,Linear,FAST_FREAK,7,2,3,0,0.0,0.0
cap_03.tiff,cap_26.tiff,Log Norm,SIFT,5,8,3,0,0.0,0.0
cap_03.tiff,cap_26.tiff,Log Norm,ORB,8,0,0,0,0.0,0.0
cap_03.tiff,cap_26.tiff,Log Norm,AKAZE,2,2,2,0,0.0,0.0
cap_03.tiff,cap_26.tiff,Log Norm,KAZE,14,13,4,0,0.0,0.0
cap_03.tiff,cap_26.tiff,Log Norm,BRISK,3,1,0,0,0.0,0.0
cap_03.tiff,cap_26.tiff,Log Norm,FAST_BRIEF,2,1,0,0,0.0,0.0
cap_03.tiff,cap_26.tiff,Log Norm,FAST_FREAK,3,1,0,0,0.0,0.0
cap_03.tiff,cap_26.tiff,Hist Eq,SIFT,18,16,4,0,0.0,0.0
cap_03.tiff,cap_26.tiff,Hist Eq,ORB,5,7,0,0,0.0,0.0
cap_03.tiff,cap_26.tiff,Hist Eq,AKAZE,1,1,0,0,0.0,0.0
cap_03.tiff,cap_26.tiff,Hist Eq,KAZE,6,17,1,0,0.0,0.0
cap_03.tiff,cap_26.tiff,Hist Eq,BRISK,2,6,1,0,0.0,0.0
cap_03.tiff,cap_26.tiff,Hist Eq,FAST_BRIEF,2,4,0,0,0.0,0.0
cap_03.tiff,cap_26.tiff,Hist Eq,FAST_FREAK,14,5,4,0,0.0,0.0
cap_03.tiff,cap_26.tiff,CLAHE,SIFT,11,11,3,0,0.0,0.0
cap_03.tiff,cap_26.tiff,CLAHE,ORB,11,4,0,0,0.0,0.0
cap_03.tiff,cap_26.tiff,CLAHE,AKAZE,0,0,0,0,0.0,0.0
cap_03.tiff,cap_26.tiff,CLAHE,KAZE,24,28,8,3,0.375,0.125
cap_03.tiff,cap_26.tiff,CLAHE,BRISK,8,4,0,0,0.0,0.0
cap_03.tiff,cap_26.tiff,CLAHE,FAST_BRIEF,5,1,0,0,0.0,0.0
cap_03.tiff,cap_26.tiff,CLAHE,FAST_FREAK,5,4,1,0,0.0,0.0
cap_03.tiff,cap_26.tiff,Gauss+Sharpen,SIFT,9,6,3,0,0.0,0.0
cap_03.tiff,cap_26.tiff,Gauss+Sharpen,ORB,11,3,3,0,0.0,0.0
cap_03.tiff,cap_26.tiff,Gauss+Sharpen,AKAZE,7,10,3,0,0.0,0.0
cap_03.tiff,cap_26.tiff,Gauss+Sharpen,KAZE,15,27,9,9,1.0,0.6
cap_03.tiff,cap_26.tiff,Gauss+Sharpen,BRISK,7,4,0,0,0.0,0.0
cap_03.tiff,cap_26.tiff,Gauss+Sharpen,FAST_BRIEF,8,3,8,8,1.0,2.667
cap_03.tiff,cap_26.tiff,Gauss+Sharpen,FAST_FREAK,10,5,4,0,0.0,0.0
cap_03.tiff,cap_26.tiff,Gamma(0.5),SIFT,7,6,1,0,0.0,0.0
cap_03.tiff,cap_26.tiff,Gamma(0.5),ORB,11,0,0,0,0.0,0.0
cap_03.tiff,cap_26.tiff,Gamma(0.5),AKAZE,5,6,3,0,0.0,0.0
cap_03.tiff,cap_26.tiff,Gamma(0.5),KAZE,14,17,3,0,0.0,0.0
cap_03.tiff,cap_26.tiff,Gamma(0.5),BRISK,4,1,0,0,0.0,0.0
cap_03.tiff,cap_26.tiff,Gamma(0.5),FAST_BRIEF,7,1,0,0,0.0,0.0
cap_03.tiff,cap_26.tiff,Gamma(0.5),FAST_FREAK,7,3,1,0,0.0,0.0
cap_08.tiff,cap_18.tiff,Linear,SIFT,8,10,2,0,0.0,0.0
cap_08.tiff,cap_18.tiff,Linear,ORB,7,1,0,0,0.0,0.0
cap_08.tiff,cap_18.tiff,Linear,AKAZE,9,7,2,0,0.0,0.0
cap_08.tiff,cap_18.tiff,Linear,KAZE,32,9,3,0,0.0,0.0
cap_08.tiff,cap_18.tiff,Linear,BRISK,7,2,2,0,0.0,0.0
cap_08.tiff,cap_18.tiff,Linear,FAST_BRIEF,8,0,0,0,0.0,0.0
cap_08.tiff,cap_18.tiff,Linear,FAST_FREAK,8,0,0,0,0.0,0.0
cap_08.tiff,cap_18.tiff,Log Norm,SIFT,11,12,7,4,0.571,0.364
cap_08.tiff,cap_18.tiff,Log Norm,ORB,1,0,0,0,0.0,0.0
cap_08.tiff,cap_18.tiff,Log Norm,AKAZE,3,3,2,0,0.0,0.0
cap_08.tiff,cap_18.tiff,Log Norm,KAZE,33,18,4,0,0.0,0.0
cap_08.tiff,cap_18.tiff,Log Norm,BRISK,1,0,0,0,0.0,0.0
cap_08.tiff,cap_18.tiff,Log Norm,FAST_BRIEF,2,1,0,0,0.0,0.0
cap_08.tiff,cap_18.tiff,Log Norm,FAST_FREAK,2,1,0,0,0.0,0.0
cap_08.tiff,cap_18.tiff,Hist Eq,SIFT,23,21,3,0,0.0,0.0
cap_08.tiff,cap_18.tiff,Hist Eq,ORB,11,8,4,0,0.0,0.0
cap_08.tiff,cap_18.tiff,Hist Eq,AKAZE,1,1,0,0,0.0,0.0
cap_08.tiff,cap_18.tiff,Hist Eq,KAZE,22,15,7,6,0.857,0.4
cap_08.tiff,cap_18.tiff,Hist Eq,BRISK,3,4,2,0,0.0,0.0
cap_08.tiff,cap_18.tiff,Hist Eq,FAST_BRIEF,3,3,3,0,0.0,0.0
cap_08.tiff,cap_18.tiff,Hist Eq,FAST_FREAK,0,0,0,0,0.0,0.0
cap_08.tiff,cap_18.tiff,CLAHE,SIFT,14,14,2,0,0.0,0.0
cap_08.tiff,cap_18.tiff,CLAHE,ORB,4,7,0,0,0.0,0.0
cap_08.tiff,cap_18.tiff,CLAHE,AKAZE,14,7,3,0,0.0,0.0
cap_08.tiff,cap_18.tiff,CLAHE,KAZE,0,0,0,0,0.0,0.0
cap_08.tiff,cap_18.tiff,CLAHE,BRISK,6,4,0,0,0.0,0.0
cap_08.tiff,cap_18.tiff,CLAHE,FAST_BRIEF,4,1,0,0,0.0,0.0
cap_08.tiff,cap_18.tiff,CLAHE,FAST_FREAK,5,2,0,0,0.0,0.0
cap_08.tiff,cap_18.tiff,Gauss+Sharpen,SIFT,12,7,1,0,0.0,0.0
cap_08.tiff,cap_18.tiff,Gauss+Sharpen,ORB,8,7,3,0,0.0,0.0
cap_08.tiff,cap_18.tiff,Gauss+Sharpen,AKAZE,9,8,3,0,0.0,0.0
cap_08.tiff,cap_18.tiff,Gauss+Sharpen,KAZE,38,13,9,4,0.444,0.308
cap_08.tiff,cap_18.tiff,Gauss+Sharpen,BRISK,10,4,1,0,0.0,0.0
cap_08.tiff,cap_18.tiff,Gauss+Sharpen,FAST_BRIEF,10,2,1,0,0.0,0.0
cap_08.tiff,cap_18.tiff,Gauss+Sharpen,FAST_FREAK,0,0,0,0,0.0,0.0
cap_08.tiff,cap_18.tiff,Gamma(0.5),SIFT,7,7,0,0,0.0,0.0
cap_08.tiff,cap_18.tiff,Gamma(0.5),ORB,5,2,0,0,0.0,0.0
cap_08.tiff,cap_18.tiff,Gamma(0.5),AKAZE,8,6,4,0,0.0,0.0
cap_08.tiff,cap_18.tiff,Gamma(0.5),KAZE,38,14,11,5,0.455,0.357
cap_08.tiff,cap_18.tiff,Gamma(0.5),BRISK,4,0,0,0,0.0,0.0
cap_08.tiff,cap_18.tiff,Gamma(0.5),FAST_BRIEF,4,0,0,0,0.0,0.0
cap_08.tiff,cap_18.tiff,Gamma(0.5),FAST_FREAK,4,0,0,0,0.0,0.0
cap_11.tiff,cap_27.tiff,Linear,SIFT,7,4,4,0,0.0,0.0
cap_11.tiff,cap_27.tiff,Linear,ORB,5,6,0,0,0.0,0.0
cap_11.tiff,cap_27.tiff,Linear,AKAZE,6,6,4,0,0.0,0.0
cap_11.tiff,cap_27.tiff,Linear,KAZE,18,11,4,0,0.0,0.0
cap_11.tiff,cap_27.tiff,Linear,BRISK,2,1,0,0,0.0,0.0
cap_11.tiff,cap_27.tiff,Linear,FAST_BRIEF,4,1,0,0,0.0,0.0
cap_11.tiff,cap_27.tiff,Linear,FAST_FREAK,4,4,3,0,0.0,0.0
cap_11.tiff,cap_27.tiff,Log Norm,SIFT,9,4,6,2,0.333,0.5
cap_11.tiff,cap_27.tiff,Log Norm,ORB,3,0,0,0,0.0,0.0
cap_11.tiff,cap_27.tiff,Log Norm,AKAZE,4,1,0,0,0.0,0.0
cap_11.tiff,cap_27.tiff,Log Norm,KAZE,14,13,4,0,0.0,0.0
cap_11.tiff,cap_27.tiff,Log Norm,BRISK,1,0,0,0,0.0,0.0
cap_11.tiff,cap_27.tiff,Log Norm,FAST_BRIEF,1,0,0,0,0.0,0.0
cap_11.tiff,cap_27.tiff,Log Norm,FAST_FREAK,1,2,0,0,0.0,0.0
cap_11.tiff,cap_27.tiff,Hist Eq,SIFT,31,19,13,6,0.462,0.316
cap_11.tiff,cap_27.tiff,Hist Eq,ORB,6,8,0,0,0.0,0.0
cap_11.tiff,cap_27.tiff,Hist Eq,AKAZE,1,1,0,0,0.0,0.0
cap_11.tiff,cap_27.tiff,Hist Eq,KAZE,17,13,8,4,0.5,0.308
cap_11.tiff,cap_27.tiff,Hist Eq,BRISK,1,8,0,0,0.0,0.0
cap_11.tiff,cap_27.tiff,Hist Eq,FAST_BRIEF,2,7,2,0,0.0,0.0
cap_11.tiff,cap_27.tiff,Hist Eq,FAST_FREAK,13,11,9,5,0.556,0.455
cap_11.tiff,cap_27.tiff,CLAHE,SIFT,14,12,3,0,0.0,0.0
cap_11.tiff,cap_27.tiff,CLAHE,ORB,11,13,0,0,0.0,0.0
cap_11.tiff,cap_27.tiff,CLAHE,AKAZE,9,8,4,0,0.0,0.0
cap_11.tiff,cap_27.tiff,CLAHE,KAZE,34,24,11,8,0.727,0.333
cap_11.tiff,cap_27.tiff,CLAHE,BRISK,4,4,0,0,0.0,0.0
cap_11.tiff,cap_27.tiff,CLAHE,FAST_BRIEF,6,1,0,0,0.0,0.0
cap_11.tiff,cap_27.tiff,CLAHE,FAST_FREAK,6,3,2,0,0.0,0.0
cap_11.tiff,cap_27.tiff,Gauss+Sharpen,SIFT,11,5,0,0,0.0,0.0
cap_11.tiff,cap_27.tiff,Gauss+Sharpen,ORB,9,12,1,0,0.0,0.0
cap_11.tiff,cap_27.tiff,Gauss+Sharpen,AKAZE,7,6,3,0,0.0,0.0
cap_11.tiff,cap_27.tiff,Gauss+Sharpen,KAZE,0,0,0,0,0.0,0.0
cap_11.tiff,cap_27.tiff,Gauss+Sharpen,BRISK,7,7,2,0,0.0,0.0
cap_11.tiff,cap_27.tiff,Gauss+Sharpen,FAST_BRIEF,7,5,6,5,0.833,1.0
cap_11.tiff,cap_27.tiff,Gauss+Sharpen,FAST_FREAK,8,7,3,0,0.0,0.0
cap_11.tiff,cap_27.tiff,Gamma(0.5),SIFT,9,7,2,0,0.0,0.0
cap_11.tiff,cap_27.tiff,Gamma(0.5),ORB,5,5,0,0,0.0,0.0
cap_11.tiff,cap_27.tiff,Gamma(0.5),AKAZE,0,0,0,0,0.0,0.0
cap_11.tiff,cap_27.tiff,Gamma(0.5),KAZE,15,15,6,5,0.833,0.333
cap_11.tiff,cap_27.tiff,Gamma(0.5),BRISK,3,2,1,0,0.0,0.0
cap_11.tiff,cap_27.tiff,Gamma(0.5),FAST_BRIEF,3,0,0,0,0.0,0.0
cap_11.tiff,cap_27.tiff,Gamma(0.5),FAST_FREAK,3,3,3,0,0.0,0.0
cap_04.tiff,cap_29.tiff,Linear,SIFT,5,5,1,0,0.0,0.0
cap_04.tiff,cap_29.tiff,Linear,ORB,9,5,1,0,0.0,0.0
cap_04.tiff,cap_29.tiff,Linear,AKAZE,6,7,2,0,0.0,0.0
cap_04.tiff,cap_29.tiff,Linear,KAZE,16,13,2,0,0.0,0.0
cap_04.tiff,cap_29.tiff,Linear,BRISK,3,2,2,0,0.0,0.0
cap_04.tiff,cap_29.tiff,Linear,FAST_BRIEF,5,0,0,0,0.0,0.0
cap_04.tiff,cap_29.tiff,Linear,FAST_FREAK,0,0,0,0,0.0,0.0
cap_04.tiff,cap_29.tiff,Log Norm,SIFT,6,6,2,0,0.0,0.0
cap_04.tiff,cap_29.tiff,Log Norm,ORB,2,3,0,0,0.0,0.0
cap_04.tiff,cap_29.tiff,Log Norm,AKAZE,1,2,0,0,0.0,0.0
cap_04.tiff,cap_29.tiff,Log Norm,KAZE,16,14,3,0,0.0,0.0
cap_04.tiff,cap_29.tiff,Log Norm,BRISK,1,1,0,0,0.0,0.0
cap_04.tiff,cap_29.tiff,Log Norm,FAST_BRIEF,1,0,0,0,0.0,0.0
cap_04.tiff,cap_29.tiff,Log Norm,FAST_FREAK,1,2,0,0,0.0,0.0
cap_04.tiff,cap_29.tiff,Hist Eq,SIFT,18,15,2,0,0.0,0.0
cap_04.tiff,cap_29.tiff,Hist Eq,ORB,9,6,2,0,0.0,0.0
cap_04.tiff,cap_29.tiff,Hist Eq,AKAZE,0,1,0,0,0.0,0.0
cap_04.tiff,cap_29.tiff,Hist Eq,KAZE,6,13,1,0,0.0,0.0
cap_04.tiff,cap_29.tiff,Hist Eq,BRISK,53,5,1,0,0.0,0.0
cap_04.tiff,cap_29.tiff,Hist Eq,FAST_BRIEF,3,2,3,0,0.0,0.0
cap_04.tiff,cap_29.tiff,Hist Eq,FAST_FREAK,8,4,4,0,0.0,0.0
cap_04.tiff,cap_29.tiff,CLAHE,SIFT,11,8,2,0,0.0,0.0
cap_04.tiff,cap_29.tiff,CLAHE,ORB,4,7,0,0,0.0,0.0
cap_04.tiff,cap_29.tiff,CLAHE,AKAZE,7,9,3,0,0.0,0.0
cap_04.tiff,cap_29.tiff,CLAHE,KAZE,20,22,7,3,0.429,0.15
cap_04.tiff,cap_29.tiff,CLAHE,BRISK,2,8,0,0,0.0,0.0
cap_04.tiff,cap_29.tiff,CLAHE,FAST_BRIEF,4,1,0,0,0.0,0.0
cap_04.tiff,cap_29.tiff,CLAHE,FAST_FREAK,4,4,0,0,0.0,0.0
cap_04.tiff,cap_29.tiff,Gauss+Sharpen,SIFT,8,7,0,0,0.0,0.0
cap_04.tiff,cap_29.tiff,Gauss+Sharpen,ORB,8,12,2,0,0.0,0.0
cap_04.tiff,cap_29.tiff,Gauss+Sharpen,AKAZE,6,8,3,0,0.0,0.0
cap_04.tiff,cap_29.tiff,Gauss+Sharpen,KAZE,17,17,6,6,1.0,0.353
cap_04.tiff,cap_29.tiff,Gauss+Sharpen,BRISK,7,12,0,0,0.0,0.0
cap_04.tiff,cap_29.tiff,Gauss+Sharpen,FAST_BRIEF,5,5,4,0,0.0,0.0
cap_04.tiff,cap_29.tiff,Gauss+Sharpen,FAST_FREAK,7,9,0,0,0.0,0.0
cap_04.tiff,cap_29.tiff,Gamma(0.5),SIFT,7,6,3,0,0.0,0.0
cap_04.tiff,cap_29.tiff,Gamma(0.5),ORB,3,7,1,0,0.0,0.0
cap_04.tiff,cap_29.tiff,Gamma(0.5),AKAZE,6,7,2,0,0.0,0.0
cap_04.tiff,cap_29.tiff,Gamma(0.5),KAZE,18,11,7,3,0.429,0.273
cap_04.tiff,cap_29.tiff,Gamma(0.5),BRISK,3,5,1,0,0.0,0.0
cap_04.tiff,cap_29.tiff,Gamma(0.5),FAST_BRIEF,3,0,0,0,0.0,0.0
cap_04.tiff,cap_29.tiff,Gamma(0.5),FAST_FREAK,3,2,3,0,0.0,0.0
cap_18.tiff,cap_28.tiff,Linear,SIFT,10,5,1,0,0.0,0.0
cap_18.tiff,cap_28.tiff,Linear,ORB,1,2,0,0,0.0,0.0
cap_18.tiff,cap_28.tiff,Linear,AKAZE,7,7,4,0,0.0,0.0
cap_18.tiff,cap_28.tiff,Linear,KAZE,0,0,0,0,0.0,0.0
cap_18.tiff,cap_28.tiff,Linear,BRISK,2,3,0,0,0.0,0.0
cap_18.tiff,cap_28.tiff,Linear,FAST_BRIEF,0,0,0,0,0.0,0.0
cap_18.tiff,cap_28.tiff,Linear,FAST_FREAK,0,2,0,0,0.0,0.0
cap_18.tiff,cap_28.tiff,Log Norm,SIFT,12,6,6,3,0.5,0.5
cap_18.tiff,cap_28.tiff,Log Norm,ORB,0,0,0,0,0.0,0.0
cap_18.tiff,cap_28.tiff,Log Norm,AKAZE,3,1,0,0,0.0,0.0
cap_18.tiff,cap_28.tiff,Log Norm,KAZE,18,16,13,12,0.923,0.75
cap_18.tiff,cap_28.tiff,Log Norm,BRISK,0,1,0,0,0.0,0.0
cap_18.tiff,cap_28.tiff,Log Norm,FAST_BRIEF,1,0,0,0,0.0,0.0
cap_18.tiff,cap_28.tiff,Log Norm,FAST_FREAK,1,2,0,0,0.0,0.0
cap_18.tiff,cap_28.tiff,Hist Eq,SIFT,0,0,0,0,0.0,0.0
cap_18.tiff,cap_28.tiff,Hist Eq,ORB,8,8,1,0,0.0,0.0
cap_18.tiff,cap_28.tiff,Hist Eq,AKAZE,1,1,0,0,0.0,0.0
cap_18.tiff,cap_28.tiff,Hist Eq,KAZE,15,13,7,5,0.714,0.385
cap_18.tiff,cap_28.tiff,Hist Eq,BRISK,4,6,3,0,0.0,0.0
cap_18.tiff,cap_28.tiff,Hist Eq,FAST_BRIEF,3,3,3,0,0.0,0.0
cap_18.tiff,cap_28.tiff,Hist Eq,FAST_FREAK,12,14,2,0,0.0,0.0
cap_18.tiff,cap_28.tiff,CLAHE,SIFT,14,13,7,3,0.429,0.231
cap_18.tiff,cap_28.tiff,CLAHE,ORB,7,5,1,0,0.0,0.0
cap_18.tiff,cap_28.tiff,CLAHE,AKAZE,0,0,0,0,0.0,0.0
cap_18.tiff,cap_28.tiff,CLAHE,KAZE,19,24,7,6,0.857,0.316
cap_18.tiff,cap_28.tiff,CLAHE,BRISK,4,5,1,0,0.0,0.0
cap_18.tiff,cap_28.tiff,CLAHE,FAST_BRIEF,1,1,0,0,0.0,0.0
cap_18.tiff,cap_28.tiff,CLAHE,FAST_FREAK,2,4,0,0,0.0,0.0
cap_18.tiff,cap_28.tiff,Gauss+Sharpen,SIFT,7,8,3,0,0.0,0.0
cap_18.tiff,cap_28.tiff,Gauss+Sharpen,ORB,0,0,0,0,0.0,0.0
cap_18.tiff,cap_28.tiff,Gauss+Sharpen,AKAZE,0,0,0,0,0.0,0.0
cap_18.tiff,cap_28.tiff,Gauss+Sharpen,KAZE,13,15,7,6,0.857,0.462
cap_18.tiff,cap_28.tiff,Gauss+Sharpen,BRISK,4,6,0,0,0.0,0.0
cap_18.tiff,cap_28.tiff,Gauss+Sharpen,FAST_BRIEF,2,4,2,0,0.0,0.0
cap_18.tiff,cap_28.tiff,Gauss+Sharpen,FAST_FREAK,3,6,1,0,0.0,0.0
cap_18.tiff,cap_28.tiff,Gamma(0.5),SIFT,7,5,4,0,0.0,0.0
cap_18.tiff,cap_28.tiff,Gamma(0.5),ORB,2,3,0,0,0.0,0.0
cap_18.tiff,cap_28.tiff,Gamma(0.5),AKAZE,6,7,3,0,0.0,0.0
cap_18.tiff,cap_28.tiff,Gamma(0.5),KAZE,14,14,8,3,0.375,0.214
cap_18.tiff,cap_28.tiff,Gamma(0.5),BRISK,0,4,0,0,0.0,0.0
cap_18.tiff,cap_28.tiff,Gamma(0.5),FAST_BRIEF,0,0,0,0,0.0,0.0
cap_18.tiff,cap_28.tiff,Gamma(0.5),FAST_FREAK,0,3,0,0,0.0,0.0
cap_21.tiff,cap_26.tiff,Linear,SIFT,7,8,2,0,0.0,0.0
cap_21.tiff,cap_26.tiff,Linear,ORB,1,1,0,0,0.0,0.0
cap_21.tiff,cap_26.tiff,Linear,AKAZE,0,0,0,0,0.0,0.0
cap_21.tiff,cap_26.tiff,Linear,KAZE,17,18,4,0,0.0,0.0
cap_21.tiff,cap_26.tiff,Linear,BRISK,2,1,0,0,0.0,0.0
cap_21.tiff,cap_26.tiff,Linear,FAST_BRIEF,1,0,0,0,0.0,0.0
cap_21.tiff,cap_26.tiff,Linear,FAST_FREAK,2,2,0,0,0.0,0.0
cap_21.tiff,cap_26.tiff,Log Norm,SIFT,9,8,3,0,0.0,0.0
cap_21.tiff,cap_26.tiff,Log Norm,ORB,0,0,0,0,0.0,0.0
cap_21.tiff,cap_26.tiff,Log Norm,AKAZE,3,2,2,0,0.0,0.0
cap_21.tiff,cap_26.tiff,Log Norm,KAZE,12,13,9,1,0.111,0.083
cap_21.tiff,cap_26.tiff,Log Norm,BRISK,0,1,0,0,0.0,0.0
cap_21.tiff,cap_26.tiff,Log Norm,FAST_BRIEF,1,1,0,0,0.0,0.0
cap_21.tiff,cap_26.tiff,Log Norm,FAST_FREAK,1,1,0,0,0.0,0.0
cap_21.tiff,cap_26.tiff,Hist Eq,SIFT,26,16,10,7,0.7,0.438
cap_21.tiff,cap_26.tiff,Hist Eq,ORB,6,7,0,0,0.0,0.0
cap_21.tiff,cap_26.tiff,Hist Eq,AKAZE,2,1,0,0,0.0,0.0
cap_21.tiff,cap_26.tiff,Hist Eq,KAZE,14,17,10,5,0.5,0.357
cap_21.tiff,cap_26.tiff,Hist Eq,BRISK,8,6,4,0,0.0,0.0
cap_21.tiff,cap_26.tiff,Hist Eq,FAST_BRIEF,4,4,1,0,0.0,0.0
